Fund,Function,Object,Program,JobClass,Part II,PartII-Total,Part III,Part IV,Part X 1  to 4,Part X 5 to 8,Part X 9 to 13,Part XI,Part XII line 1,Part XII line 2,Part XII line 3,Part XII line 4,Part XII line 5,Part XIII line 1,Part XIII line 2-8,AE3,Part XIII line 10-16,Part XIII Line 18,Part XIII Line 19-25,Part XIII Line 26-27,Part XIII Line 28-29,Part VI
24333,1000,52111,4020,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52111,4020,1416,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52112,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52112,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52112,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52112,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52112,3000,1415,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52112,4020,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52112,4020,1416,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,3000,1415,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,4020,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,4020,1416,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,4020,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52210,9000,1416,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,3000,1415,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,4020,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,4020,1416,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,4020,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52220,9000,1416,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52311,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52311,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52311,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52312,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52312,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52313,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52313,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52313,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52314,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52314,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52314,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52315,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52315,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52500,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52500,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52500,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52500,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52710,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52710,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52710,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52710,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52710,4020,1416,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52720,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52720,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52720,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52720,1010,1624,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52720,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52720,3000,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52720,4020,1621,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,52720,9000,1416,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,53330,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,53330,4020,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,53711,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,53711,4020,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,55817,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,55915,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,55915,3000,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,56113,1010,0,,E13,,,,,V02,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,AE5,,
24333,1000,56118,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,56118,3000,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,56118,4020,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,1000,56119,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24333,2100,51100,0,1211,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,51100,0,1218,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,51200,0,1218,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,51300,0,1211,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,51300,0,1218,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52111,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52111,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52111,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52112,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52112,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52112,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52210,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52210,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52210,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52220,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52220,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52220,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52312,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52500,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52500,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52500,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52710,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52720,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,52720,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,53330,0,0,,E17,,,,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,53414,0,0,,E17,,,,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,53711,0,0,,E17,,,,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,55915,0,0,,E17,,,,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2100,56118,0,0,,E17,,,,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,51300,0,1211,V13,E07,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,51300,0,1217,V13,E07,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52111,0,0,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52111,0,1211,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52111,0,1217,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52112,0,0,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52112,0,1211,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52112,0,1217,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52210,0,0,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52210,0,1211,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52210,0,1217,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52220,0,0,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52220,0,1211,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52220,0,1217,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52710,0,1211,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52710,0,1217,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52720,0,1211,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,52720,0,1217,V14,E07,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2200,53330,0,0,,E07,,,,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2300,53713,0,0,,E08,,,,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,51100,0,1217,V17,E09,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,51300,0,1112,V17,E09,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,51300,0,1211,V17,E09,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52111,0,0,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52111,0,1211,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52112,0,0,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52112,0,1211,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52210,0,0,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52210,0,1211,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52220,0,0,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52220,0,1211,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2400,52720,0,1211,V18,E09,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,51100,0,1115,V37,V90,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,51100,0,1217,V37,V90,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52111,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52111,0,1115,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52111,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52112,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52112,0,1115,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52112,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52210,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52210,0,1115,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52210,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52220,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52220,0,1115,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52220,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52311,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52311,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52313,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52313,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52314,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52314,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52315,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52315,0,1115,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52315,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52316,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52316,0,1115,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52316,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52500,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52500,0,1115,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52720,0,0,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52720,0,1115,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,52720,0,1217,V38,V90,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24333,2500,55912,0,0,,,,,,,,,,,,,,,,,,,,,,
24333,3300,51300,0,1625,,V70,,,Z32,,,,,,,,,,,,,,,,,
24333,3300,52210,0,0,,V70,,,Z34,,,,,,,,,,,,,,,,,
24333,3300,52210,0,1625,,V70,,,Z34,,,,,,,,,,,,,,,,,
24333,3300,52220,0,0,,V70,,,Z34,,,,,,,,,,,,,,,,,
24333,3300,52220,0,1625,,V70,,,Z34,,,,,,,,,,,,,,,,,
24333,3300,52720,0,1625,,V70,,,Z34,,,,,,,,,,,,,,,,,
24339,1000,51100,1010,1411,Z33,E13,,,Z32,Z35,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,51100,1010,1624,Z33,E13,,,Z32,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,51100,1010,1711,Z33,E13,,,Z32,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,51300,1010,1411,Z33,E13,,,Z32,Z35,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,51300,1010,1621,Z33,E13,,,Z32,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,51300,2000,1412,Z33,E13,,,Z32,Z36,,CE2,SE1,SE2,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52111,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52111,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52111,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52112,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52112,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52112,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52210,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52210,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52210,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52220,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52220,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52220,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52311,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52311,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52312,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52312,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52312,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52313,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52313,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52314,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52314,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52315,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52315,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52500,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52500,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52500,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52710,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52710,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52720,0,0,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52720,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,52720,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,53330,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,53414,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,56113,1010,0,,E13,,,,,V02,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,AE5,,
24339,1000,56118,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,1000,56119,1010,0,,E13,,,,,,CE2,,,,,,AE1,AE1C,AE2,AE2C,,,,,
24339,2100,51100,0,1211,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,51100,0,1218,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,51300,0,1211,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,51300,0,1218,V11,E17,,,Z32,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52111,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52111,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52111,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52112,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52112,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52112,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52210,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52210,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52210,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52220,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52220,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52220,0,1218,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52311,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52311,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52312,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52312,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52313,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52313,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52314,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52314,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52315,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52315,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52500,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52500,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52710,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52710,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52720,0,0,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
24339,2100,52720,0,1211,V12,E17,,,Z34,,,CE2,,,,,,AE1,AE1C,AE3,,,,,,
